item_num_display,description_long,on_hand,sold,oh_avail,in_transit,due_maker,total_inventory,prod_line,item_group_id,sbu_id,company,item_num,ele1,ele2,upc_num,intransit1,etadt1,container1,lotnum1,mpq1,intransit2,etadt2,container2,lotnum2,mpq2,intransit3,etadt3,container3,lotnum3,mpq3,duemaker1,availdt1,duemaker2,availdt2,duemaker3,availdt3,collection_group_code
BARCELONA-500-302,BARCELONA 60/84 TABLECLOTH,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,500,302,848322003404,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-500-304,BARCELONA 60/104 TABLECLOTH,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,500,304,848322003411,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-500-306,BARCELONA 60/120 TABLECLOTH,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,500,306,848322003428,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-500-311,BARCELONA NAPKINS S/4,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,500,311,848322003442,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-500-313,BARCELONA PLACEMATS,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,500,313,848322003466,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-500-319,BARCELONA 60RD TABLECLOTH,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,500,319,848322003435,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-500-320,BARCELONA 13/72 RUNNER,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,500,320,848322003459,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-600-106,SHOWER CURTAIN,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,600,106,848322006436,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-600-302,BARCELONA 60/84 TABLECLOTH,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,600,302,848322003619,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-600-304,BARCELONA 60/104 TABLECLOTH,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,600,304,848322003626,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-600-306,BARCELONA 60/120 TABLECLOTH,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,600,306,848322003633,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-600-311,BARCELONA NAPKINS S/4,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,600,311,848322003657,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-600-313,BARCELONA PLACEMATS,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,600,313,848322004104,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-600-314,14/72 RUNNER,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,600,314,848322006566,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-600-319,BARCELONA 60RD TABLECLOTH,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,600,319,848322003640,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-600-320,BARCELONA 13/72 RUNNER,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,600,320,848322003664,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-601-024,930 G FEATHER FILL,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,601,024,848322005057,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-710-302,BARCELONA 60/84 TABLECLOTH,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,710,302,848322003541,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-710-304,BARCELONA 60/104 TABLECLOTH,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,710,304,848322003558,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-710-306,BARCELONA 60/120 TABLECLOTH,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,710,306,848322003565,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-710-311,BARCELONA NAPKINS S/4,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,710,311,848322003589,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-710-313,BARCELONA PLACEMATS,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,710,313,848322003602,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-710-319,BARCELONA 60RD TABLECLOTH,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,710,319,848322003572,,,,,,,,,,,,,,,,,,,,,,
BARCELONA-710-320,BARCELONA 13/72 RUNNER,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BARCELONA,710,320,848322003596,,,,,,,,,,,,,,,,,,,,,,
BARK-001-106,BARK 72X72 SC W/O HOOKS,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,BARK,001,106,,,,,,,,,,,,,,,,,,,,,,,
BARK-010-106,BARK CHARCOAL  EMBOSSED SC,0,0,0,0,0,0,FRED,BAT ,CDL,CDL,BARK,010,106,848322065907,,,,,,,,,,,,,,,,,,,,,,
BARK-011-106,BARK CHARCOAL EMBOSSED SHOWER CURTAIN,0,0,0,0,0,0,FRED,GEN ,CDL,CDL,BARK,011,106,848322066218,,,,,,,,,,,,,,,,,,,,,,
BARK-020-106,SOLID EMBOSSED SHOWERCURTAIN- GRAY,0,0,0,0,0,0,GORD,BAT ,CDL,CDL,BARK,020,106,848322068519,,,,,,,,,,,,,,,,,,,,,,
BARK-020-302,BARK 60X84 TC,590,0,590,0,0,590,TJX ,TAB ,CDL,CDL,BARK,020,302,,,,,,,,,,,,,,,,,,,,,,,STOCK     
BARK-020-304,BARK 60X104TC,680,0,680,0,0,680,TJX ,TAB ,CDL,CDL,BARK,020,304,,,,,,,,,,,,,,,,,,,,,,,STOCK     
BARK-020-306,BARK 60X120 TC,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BARK,020,306,,,,,,,,,,,,,,,,,,,,,,,STOCK     
BARK-020-329,BARK S/6 NAPKIN,252,0,252,0,0,252,TJX ,TAB ,CDL,CDL,BARK,020,329,,,,,,,,,,,,,,,,,,,,,,,STOCK     
BARK-020-456,BARK GRAY 4PK 37X84 CURTAIN,0,0,0,0,0,0,TJX ,WIN ,CDL,CDL,BARK,020,456,,,,,,,,,,,,,,,,,,,,,,,STOCK     
BARK-021-106,BARK PLATINUM EMBOSSED SHOWER CURTAIN,0,0,0,0,0,0,FRED,BAT ,CDL,CDL,BARK,021,106,848322066133,,,,,,,,,,,,,,,,,,,,,,
BARK-024-106,BARK CHARCOAL EMBOSSED SC,0,0,0,0,0,0,FRED,BAT ,CDL,CDL,BARK,024,106,848322065853,,,,,,,,,,,,,,,,,,,,,,
BARK-040-445,DISPLAY,20,0,20,0,0,20,ATH ,WIN ,CDL,CDL,BARK,040,445,848322083369,,,,,,,,,,,,,,,,,,,,,,
BARK-040-465,BARK 84 METALLIC 38X84 - SILVER BIRCH,408,456,-48,0,64,16,ATH ,WIN ,CDL,CDL,BARK,040,465,848322072998,,,,,,,,,,,,,,,,64,01/08/2021,,,,,
BARK-100-106,BARK WHITE  EMBOSSED SC,2740,2740,0,0,9940,9940,FRED,BAT ,CDL,CDL,BARK,100,106,848322065914,,,,,,,,,,,,,,,,40,11/05/2023,2400,01/18/2024,2700,02/15/2024,COR       
BARK-100-302,BARK 60X84 TC,650,0,650,0,0,650,TJX ,TAB ,CDL,CDL,BARK,100,302,,,,,,,,,,,,,,,,,,,,,,,STOCK     
BARK-100-304,BARK 60X104TC,790,0,790,0,0,790,TJX ,TAB ,CDL,CDL,BARK,100,304,,,,,,,,,,,,,,,,,,,,,,,STOCK     
BARK-100-306,BARK 60X120 TC,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BARK,100,306,,,,,,,,,,,,,,,,,,,,,,,STOCK     
BARK-100-329,BARK S/6 NAPKIN,240,0,240,0,0,240,TJX ,TAB ,CDL,CDL,BARK,100,329,,,,,,,,,,,,,,,,,,,,,,,STOCK     
BARK-100-445,DISPLAY,20,0,20,0,0,20,ATH ,WIN ,CDL,CDL,BARK,100,445,848322083376,,,,,,,,,,,,,,,,,,,,,,
BARK-100-460,BARK WHITE  4PK 37X84 CURTAIN,850,0,850,0,0,850,TJX ,WIN ,CDL,CDL,BARK,100,460,,,,,,,,,,,,,,,,,,,,,,,STOCK     
BARK-100-465,BARK 84 METALLIC 38X84 - WHITE,596,568,28,0,64,92,ATH ,WIN ,CDL,CDL,BARK,100,465,848322073001,,,,,,,,,,,,,,,,64,01/08/2021,,,,,
BARK-110-450,BARK 2PK CURTAIN 37X84,0,0,0,0,0,0,ROSS,WIN ,CDL,CDL,BARK,110,450,,,,,,,,,,,,,,,,,,,,,,,
BARK-280-106,BARK IVORY 72X72,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,BARK,280,106,,,,,,,,,,,,,,,,,,,,,,,
BARK-400-445,DISPLAY,20,0,20,0,0,20,ATH ,WIN ,CDL,CDL,BARK,400,445,848322083352,,,,,,,,,,,,,,,,,,,,,,
BARK-400-450,BARK WINDOW CURTAIN 38X84,0,0,0,0,0,0,ROSS,WIN ,CDL,CDL,BARK,400,450,,,,,,,,,,,,,,,,,,,,,,,
BARK-400-465,BARK 84 METALLIC 38X84 - DARK BLUE,312,404,-92,0,136,44,ATH ,WIN ,CDL,CDL,BARK,400,465,848322072981,,,,,,,,,,,,,,,,136,01/08/2021,,,,,
BARK-402-465,BARK METTLIC PANEL 84 BLUE,68,72,-4,0,0,-4,ATH ,WIN ,CDL,CDL,BARK,402,465,848322089880,,,,,,,,,,,,,,,,,,,,,,
BARK-410-106,BARK NAVY 72X72 SHOWER CURTAIN,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,BARK,410,106,,,,,,,,,,,,,,,,,,,,,,,
BARK-413-106,BARK FRENCH BLUE EMBOSSED SC,0,0,0,0,0,0,FRED,BAT ,CDL,CDL,BARK,413,106,848322065846,,,,,,,,,,,,,,,,,,,,,,
BARK-441-106,BARK BLUE SURF SHOWER CURTAIN,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,BARK,441,106,,,,,,,,,,,,,,,,,,,,,,,
BARK-443-106,BARK SEAFOAM 72X72 SHOWER CURTAIN,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,BARK,443,106,,,,,,,,,,,,,,,,,,,,,,,
BARK-469-106,BARK SOFT BLUE 72X72 W/ 12 BUTTON HOLES,2480,2480,0,0,10060,10060,TJX ,BAT ,CDL,CDL,BARK,469,106,,,,,,,,,,,,,,,,,160,11/05/2023,2400,01/18/2024,2700,02/15/2024,STOCK     
BARK-600-106,BARK 72X72 SC W/O HOOKS,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,BARK,600,106,,,,,,,,,,,,,,,,,,,,,,,
BARK-681-106,BARK SHOWER CURTAIN,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,BARK,681,106,,,,,,,,,,,,,,,,,,,,,,,
BARK-802-106,BARK CORAL 72X72,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,BARK,802,106,,,,,,,,,,,,,,,,,,,,,,,
BARROW-112-106,BRASS ARROW GOLD SHOWER CURTAINS,0,0,0,0,0,0,JCP ,BAT ,CDL,CDL,BARROW,112,106,848322057223,,,,,,,,,,,,,,,,,,,,,,DISC      
BASHFUL-600-302,BASHFUL 60/84 TC,0,0,0,0,0,0,TUE ,TAB ,CDL,CDL,BASHFUL,600,302,,,,,,,,,,,,,,,,,,,,,,,
BASHFUL-600-304,BASHFUL 60/104 TC,0,0,0,0,0,0,TUE ,TAB ,CDL,CDL,BASHFUL,600,304,,,,,,,,,,,,,,,,,,,,,,,
BASHFUL-600-308,BASHFUL 70RD TC,0,0,0,0,0,0,TUE ,TAB ,CDL,CDL,BASHFUL,600,308,,,,,,,,,,,,,,,,,,,,,,,
BASQUE-400-460,ARAGON 2PK 38X84 CURTAINS,0,0,0,0,0,0,TJX ,WIN ,CDL,CDL,BASQUE,400,460,,,,,,,,,,,,,,,,,,,,,,,
BASQUE-400-461,ARAGON 2PK 38X95 CURTAINS,0,0,0,0,0,0,TJX ,WIN ,CDL,CDL,BASQUE,400,461,,,,,,,,,,,,,,,,,,,,,,,
BASQUE-441-106,BASQUE AQUA SHOWER CURTAIN,0,0,0,0,0,0,ATH ,BAT ,CDL,CDL,BASQUE,441,106,848322063965,,,,,,,,,,,,,,,,,,,,,,
BASQUE-441-126,BASQUE SHOWER CURTAIN,200,0,200,0,0,200,ATH ,BAT ,CDL,CDL,BASQUE,441,126,,,,,,,,,,,,,,,,,,,,,,,
BAT-001-301,BAT STRIPE 50X70 TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,BAT,001,301,,,,,,,,,,,,,,,,,,,,,,,
BAT-001-302,BAT STRIPE 60X84 TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,BAT,001,302,,,,,,,,,,,,,,,,,,,,,,,
BAT-001-304,BAT STRIPE 60X104 TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,BAT,001,304,,,,,,,,,,,,,,,,,,,,,,,
BATTRCKS-002-207,BAT TRICKS 2PK 16X26 KT,0,0,0,0,0,0,ROSS,KIT ,CDL,CDL,BATTRCKS,002,207,,,,,,,,,,,,,,,,,,,,,,,
BATTY-001-206,BATTY 2PK 18X28 KT,0,0,0,0,0,0,TJX ,KIT ,CDL,CDL,BATTY,001,206,,,,,,,,,,,,,,,,,,,,,,,
BATTY-001-210,BATTY 2PK MINI OVEN MITTS,0,0,0,0,0,0,TJX ,KIT ,CDL,CDL,BATTY,001,210,,,,,,,,,,,,,,,,,,,,,,,
BATTY-001-211,BATTY 2PK 16X19 DISH DRYING MATTS,0,0,0,0,0,0,TJX ,KIT ,CDL,CDL,BATTY,001,211,,,,,,,,,,,,,,,,,,,,,,,
BB-802-120,BEACH BOX CORAL SHOWER CURTAINS W/ HOOKS,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,BB,802,120,,,,,,,,,,,,,,,,,,,,,,,
BB-960-302,BABY BUNNY 60X84,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BB,960,302,848322061510,,,,,,,,,,,,,,,,,,,,,,
BB-960-304,BABY BUNNY 60X104,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BB,960,304,848322061527,,,,,,,,,,,,,,,,,,,,,,
BB-960-306,BABY BUNNY 60X120,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BB,960,306,848322061534,,,,,,,,,,,,,,,,,,,,,,
BB-960-308,BABY BUNNY 70 ROUND,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BB,960,308,848322061541,,,,,,,,,,,,,,,,,,,,,,
BB-960-311,FLOWER BUNNY S/4 NAPKIN,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BB,960,311,848322061565,,,,,,,,,,,,,,,,,,,,,,
BB-960-313,BABY BUNNY S/4 PLACEMAT,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BB,960,313,848322061558,,,,,,,,,,,,,,,,,,,,,,
BBE-001-106,BUBBLE EMBOSSED BLACK EMBOSSED SHOWER CU,0,0,0,0,0,0,ATH ,BAT ,CDL,CDL,BBE,001,106,,,,,,,,,,,,,,,,,,,,,,,
BBLEHRTS-112-301,BUBBLE HEARTS 52/70 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,BBLEHRTS,112,301,,,,,,,,,,,,,,,,,,,,,,,
BBLEHRTS-112-302,BUBBLE HEARTS 60/84 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,BBLEHRTS,112,302,,,,,,,,,,,,,,,,,,,,,,,
BBLEHRTS-112-304,BUBBLE HEARTS 60/104 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,BBLEHRTS,112,304,,,,,,,,,,,,,,,,,,,,,,,
BBLEHRTS-112-308,BUBBLE HEARTS 70RD TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,BBLEHRTS,112,308,,,,,,,,,,,,,,,,,,,,,,,
BBLHRT-650-206,BUBBLE HEARTS KT 16X26,0,0,0,0,0,0,ROSS,KIT ,CDL,CDL,BBLHRT,650,206,,,,,,,,,,,,,,,,,,,,,,,
BBLSTP-300-030,BUBBLE STRIPE PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,BBLSTP,300,030,848322080511,,,,,,,,,,,,,,,,,,,,,,DISC      
BBMEAS-800-206,BLESSED BEYOND MEASURE ORANGE 2 PK PRINT,0,0,0,0,0,0,TJX ,KIT ,CDL,CDL,BBMEAS,800,206,,,,,,,,,,,,,,,,,,,,,,,
BBRANCH-020-206,BEST BRANCH KT 18X28,0,0,0,0,0,0,TJX ,KIT ,CDL,CDL,BBRANCH,020,206,,,,,,,,,,,,,,,,,,,,,,,
BBRANCH-960-302,BERRY BRANCH 60X84,0,0,0,0,0,0,TJX ,GEN ,CDL,CDL,BBRANCH,960,302,,,,,,,,,,,,,,,,,,,,,,,
BBRANCH-960-304,BERRY BRANCH 60X104,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BBRANCH,960,304,,,,,,,,,,,,,,,,,,,,,,,
BBRANCH-960-306,BERRY BRANCH 60X120,0,0,0,0,0,0,TJX ,GEN ,CDL,CDL,BBRANCH,960,306,,,,,,,,,,,,,,,,,,,,,,,
BBRANCH-960-308,BERRY BRANCH 70 ROUND,0,0,0,0,0,0,TJX ,GEN ,CDL,CDL,BBRANCH,960,308,,,,,,,,,,,,,,,,,,,,,,,
BBRANCH-960-311,BERRY BRANCH S4 NAPKIN,0,0,0,0,0,0,TJX ,GEN ,CDL,CDL,BBRANCH,960,311,,,,,,,,,,,,,,,,,,,,,,,
BBRANCH-960-313,BERRY BRANCH MULTI  PLACEMATS,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BBRANCH,960,313,,,,,,,,,,,,,,,,,,,,,,,
BBRANCH-960-314,BERRY BRANCH 14X72 RUNNER,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BBRANCH,960,314,,,,,,,,,,,,,,,,,,,,,,,
BBRANCH-960-327,BERRY BRANCH MULTI S/6 NAPKINS,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BBRANCH,960,327,,,,,,,,,,,,,,,,,,,,,,,
BCARRTS-800-206,BUNNY CARROTS 2PK 18X28 KT,0,0,0,0,0,0,TJX ,KIT ,CDL,CDL,BCARRTS,800,206,,,,,,,,,,,,,,,,,,,,,,,
BCAT-960-206,BOO CAT 2PK 18X28 KT,0,0,0,0,0,0,TJX ,KIT ,CDL,CDL,BCAT,960,206,,,,,,,,,,,,,,,,,,,,,,,
BCHBOX-960-206,BEACH BOX 2PK 18X28 KT,1008,504,504,0,0,504,TJX ,KIT ,CDL,CDL,BCHBOX,960,206,,,,,,,,,,,,,,,,,,,,,,,STOCK     
BCHBOX-960-207,BEACH BOX 2PK 16X26 KT,0,0,0,0,0,0,ROSS,KIT ,CDL,CDL,BCHBOX,960,207,,,,,,,,,,,,,,,,,,,,,,,
BCHCMR-400-302,BEACHCOMER 60X84 TC,400,400,0,0,0,0,TJX ,TAB ,CDL,CDL,BCHCMR,400,302,,,,,,,,,,,,,,,,,,,,,,,STOCK     
BCHCMR-400-304,BEACHCOMER 60X104TC,400,400,0,0,0,0,TJX ,TAB ,CDL,CDL,BCHCMR,400,304,,,,,,,,,,,,,,,,,,,,,,,STOCK     
BCHCMR-400-308,BEACHCOMER 70RD TC,400,400,0,0,0,0,TJX ,TAB ,CDL,CDL,BCHCMR,400,308,,,,,,,,,,,,,,,,,,,,,,,STOCK     
BCHCOMBER-400-302,BEACHCOMBER 60X84 TC,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BCHCOMBER,400,302,,,,,,,,,,,,,,,,,,,,,,,
BCHCOMBER-400-304,BEACHCOMBER 60X104 TC,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BCHCOMBER,400,304,,,,,,,,,,,,,,,,,,,,,,,
BCHCOMBER-400-306,BEACHCOMBER 60X120 TC,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BCHCOMBER,400,306,,,,,,,,,,,,,,,,,,,,,,,
BCHCOMBER-400-308,BEACHCOMBER 70RD TC,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BCHCOMBER,400,308,,,,,,,,,,,,,,,,,,,,,,,
BCHLIFE-441-206,BEACH LIFE 2PK 18X28 KT,0,0,0,0,0,0,TJX ,KIT ,CDL,CDL,BCHLIFE,441,206,,,,,,,,,,,,,,,,,,,,,,,STOCK     
BCHPLS-271-035,BEACH PLEASE INDOOR/OUTDOOR PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,BCHPLS,271,035,848322087893,,,,,,,,,,,,,,,,,,,,,,DISC      
BCHSTP-400-076,BEACHY STRIPE8PC ESSENTIALS SETTWIN,0,0,0,0,0,0,ATH ,BED ,CDL,CDL,BCHSTP,400,076,848322079522,,,,,,,,,,,,,,,,,,,,,,DISC      
BCHSTP-400-077,BEACHY STRIPE8PC ESSENTIALS SETFULL,0,0,0,0,0,0,ATH ,BED ,CDL,CDL,BCHSTP,400,077,848322079539,,,,,,,,,,,,,,,,,,,,,,DISC      
BCHSTP-400-078,BEACHY STRIPE8PC ESSENTIALS SETQUEEN,0,0,0,0,0,0,ATH ,BED ,CDL,CDL,BCHSTP,400,078,848322079546,,,,,,,,,,,,,,,,,,,,,,DISC      
BCHSTP-400-079,BEACHY STRIPE8PC ESSENTIALS SETKING,0,0,0,0,0,0,ATH ,GEN ,CDL,CDL,BCHSTP,400,079,848322079553,,,,,,,,,,,,,,,,,,,,,,DISC      
BCHWD-107-312,BEACHWOOD TEXTURAL WOVEN PM,0,0,0,0,0,0,ATH ,KIT ,CDL,CDL,BCHWD,107,312,848322072752,,,,,,,,,,,,,,,,,,,,,,
BCHWD-107-314,BEACHWOOD TEXTURAL WOVEN RN,0,0,0,0,0,0,ATH ,KIT ,CDL,CDL,BCHWD,107,314,848322072769,,,,,,,,,,,,,,,,,,,,,,
BCKSPLSH-700-302,BACKSPLASH 60X84,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BCKSPLSH,700,302,,,,,,,,,,,,,,,,,,,,,,,
BCKSPLSH-700-304,BACKSPLASH 60X104,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BCKSPLSH,700,304,,,,,,,,,,,,,,,,,,,,,,,
BCKSPLSH-700-306,BACKSPLASH 60X120,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BCKSPLSH,700,306,,,,,,,,,,,,,,,,,,,,,,,
BCKSPLSH-700-308,BACKSPLASH 70RD,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BCKSPLSH,700,308,,,,,,,,,,,,,,,,,,,,,,,
BDBLMS-400-078,BUDDING BLOOMS 68X86 TWIN THROW,0,0,0,0,0,0,ROSS,THR ,CDL,CDL,BDBLMS,400,078,,,,,,,,,,,,,,,,,,,,,,,
BDDNGCRCS-521-301,BDDNGCRCS 52/70 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,BDDNGCRCS,521,301,,,,,,,,,,,,,,,,,,,,,,,SPR       
BDDNGCRCS-521-302,BDDNGCRCS 60/84 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,BDDNGCRCS,521,302,,,,,,,,,,,,,,,,,,,,,,,SPR       
BDDNGCRCS-521-304,BDDNGCRCS 60/104 TABLECLOTH,0,1240,-1240,0,1240,0,ROSS,TAB ,CDL,CDL,BDDNGCRCS,521,304,,,,,,,,,,,,,,,,,1240,12/01/2023,,,,,SPR       
BDDNGCRCS-521-306,BUDDING CROCUS 60X120 TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,BDDNGCRCS,521,306,,,,,,,,,,,,,,,,,,,,,,,
BDDNGFL-443-120,BUDDING FLEUR 72X72 SHOWER CURTAIN WITH ,0,1800,-1800,0,0,-1800,ROSS,BAT ,CDL,CDL,BDDNGFL,443,120,,,,,,,,,,,,,,,,,,,,,,,COR       
BDDNGPNY-681-106,BUDDING PEONY 72X72 SC WITHOUT HOOKS,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,BDDNGPNY,681,106,,,,,,,,,,,,,,,,,,,,,,,
BDJACOB-460-106,BUDDING JACOBEAN 72X72 SC WITHOUT HOOKS,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,BDJACOB,460,106,,,,,,,,,,,,,,,,,,,,,,,
BDMTI-750-206,BRENDA MULTI 2PK 18X28 KT,0,0,0,0,0,0,TJX ,KIT ,CDL,CDL,BDMTI,750,206,,,,,,,,,,,,,,,,,,,,,,,STOCK     
BDNGBRNCH-020-128,BUDDING BRANCHES  14PCS SET SC,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,BDNGBRNCH,020,128,,,,,,,,,,,,,,,,,,,,,,,
BDOTS-650-302,BUNNY DOTS GOLD FOIL PINK GROUND TABLE C,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BDOTS,650,302,,,,,,,,,,,,,,,,,,,,,,,
BDOTS-650-304,BUNNY DOTS GOLD FOIL PINK GROUND TABLE C,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BDOTS,650,304,,,,,,,,,,,,,,,,,,,,,,,
BDOTS-650-306,BUNNY DOTS GOLD FOIL PINK GROUND TABLE C,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BDOTS,650,306,,,,,,,,,,,,,,,,,,,,,,,
BDOTS-650-315,BUNNY DOTS GOLD FOIL PINK GROUND TABLE C,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BDOTS,650,315,,,,,,,,,,,,,,,,,,,,,,,
BDOTS-650-319,BUNNY DOTS GOLD FOIL PINK GROUND TABLE C,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BDOTS,650,319,,,,,,,,,,,,,,,,,,,,,,,
BDOTS-710-302,BUNNY DOTS GOLD FOIL IVORY GROUND TABLE ,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BDOTS,710,302,,,,,,,,,,,,,,,,,,,,,,,
BDOTS-710-304,BUNNY DOTS GOLD FOIL IVORY GROUND TABLE ,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BDOTS,710,304,,,,,,,,,,,,,,,,,,,,,,,
BDOTS-710-306,BUNNY DOTS GOLD FOIL IVORY GROUND TABLE ,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BDOTS,710,306,,,,,,,,,,,,,,,,,,,,,,,
BDOTS-710-315,BUNNY DOTS GOLD FOIL IVORY GROUND TABLE ,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BDOTS,710,315,,,,,,,,,,,,,,,,,,,,,,,
BDOTS-710-319,BUNNY DOTS GOLD FOIL IVORY GROUND TABLE ,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,BDOTS,710,319,,,,,,,,,,,,,,,,,,,,,,,
BEACHPATH-802-017,BEACH PATH PILLOW,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BEACHPATH,802,017,848322004203,,,,,,,,,,,,,,,,,,,,,,
BEACHSTRIPE-802-301,BEACH STRIPE CORAL 52/70 TABLECLOTH,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,BEACHSTRIPE,802,301,848322007839,,,,,,,,,,,,,,,,,,,,,,
